Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-12-01 00:00:00-05:00,155.98585456719806,156.50027195114478,153.98624562706928,156.15179443359375,2469000,0.0,0.0
2014-12-02 00:00:00-05:00,157.0727669146016,158.42520144172383,156.65791094043155,157.80291748046875,3116100,0.0,0.0
2014-12-03 00:00:00-05:00,157.43782001404975,159.15532958210306,157.08934256409643,158.4334716796875,3049600,0.0,0.0
2014-12-04 00:00:00-05:00,158.29240710393796,159.5867554119686,157.61205005040242,159.26316833496094,3123400,0.0,0.0
2014-12-05 00:00:00-05:00,159.90206553287948,163.39514526139106,159.75271081947255,162.16717529296875,3625500,0.0,0.0
2014-12-08 00:00:00-05:00,162.16717811050617,164.33272653954756,161.3872469479582,163.137939453125,2715000,0.0,0.0
2014-12-09 00:00:00-05:00,160.70690856250005,163.63579071387392,160.05142903649426,163.3619842529297,4568400,0.0,0.0
2014-12-10 00:00:00-05:00,162.19205034531723,162.61521144308063,158.97277734453382,159.30465698242188,6506700,0.0,0.0
2014-12-11 00:00:00-05:00,160.1344043604471,161.74404754911237,159.71954839060137,160.5824432373047,3179500,0.0,0.0
2014-12-12 00:00:00-05:00,159.06404999561363,159.8356758695661,156.04389964027405,156.6661834716797,3838900,0.0,0.0
2014-12-15 00:00:00-05:00,157.8443885295502,158.3173177055204,153.83687873347407,153.94473266601562,4729100,0.0,0.0
2014-12-16 00:00:00-05:00,152.63377211334597,155.09800425047413,151.33941120786574,152.09445190429688,4181900,0.0,0.0
2014-12-17 00:00:00-05:00,152.75827294396117,154.7412840671456,152.3600147389953,153.5216064453125,5074800,0.0,0.0
2014-12-18 00:00:00-05:00,155.98581898589615,159.0225672237978,155.82817171764043,158.9810791015625,4209600,0.0,0.0
2014-12-19 00:00:00-05:00,159.52037444095924,161.79378916439657,159.3295442858302,160.36668395996094,4798200,0.0,0.0
2014-12-22 00:00:00-05:00,160.89775457555666,161.3789890699233,159.9352855868234,161.32920837402344,3056400,0.0,0.0
2014-12-23 00:00:00-05:00,162.07587651557068,162.70646549495714,161.56975188440836,162.20863342285156,2346100,0.0,0.0
2014-12-24 00:00:00-05:00,163.12968126674912,163.24584044349493,161.80213696645367,162.53228759765625,694200,0.0,0.0
2014-12-26 00:00:00-05:00,162.69819035988633,163.03008268945848,162.12568716922252,162.16717529296875,1016300,0.0,0.0
2014-12-29 00:00:00-05:00,162.2667411877135,163.42004007181717,161.64445734390802,162.78115844726562,1219900,0.0,0.0
2014-12-30 00:00:00-05:00,162.20873521397974,163.03844741456274,161.44540150869176,162.3829803466797,1136200,0.0,0.0
2014-12-31 00:00:00-05:00,163.16280909484504,163.3121637918979,160.77324788556766,160.82302856445312,1566800,0.0,0.0
2015-01-02 00:00:00-05:00,162.04273384349733,162.3995038774323,159.88547787606245,161.30429077148438,1877700,0.0,0.0
2015-01-05 00:00:00-05:00,160.18418572047662,160.99729987985987,155.55439155840537,156.2679443359375,3413200,0.0,0.0
2015-01-06 00:00:00-05:00,156.23476819435513,156.53346501324282,152.6089182366684,153.10675048828125,3429200,0.0,0.0
2015-01-07 00:00:00-05:00,155.03167295459284,155.9775440103663,154.135582586955,155.38844299316406,1896800,0.0,0.0
2015-01-08 00:00:00-05:00,157.10595975292722,158.32563730862947,157.02298349537494,157.86929321289062,1962500,0.0,0.0
2015-01-09 00:00:00-05:00,158.0434608475846,158.73212298970975,155.12288515279133,155.44647216796875,1980700,0.0,0.0
2015-01-12 00:00:00-05:00,155.45481362974903,155.5958631258245,152.75825010151016,153.55477905273438,2084200,0.0,0.0
2015-01-13 00:00:00-05:00,154.8076768975536,157.13087318598102,152.14429562773617,153.4386444091797,2745300,0.0,0.0
2015-01-14 00:00:00-05:00,150.32716403518728,151.43068214704547,147.77166306713232,149.5389404296875,5204700,0.0,0.0
2015-01-15 00:00:00-05:00,149.49750910763512,150.67571134414914,147.27388692014316,148.09530639648438,3146000,0.0,0.0
2015-01-16 00:00:00-05:00,146.6349944744501,149.43113245219328,144.41966501021088,147.0498504638672,5124100,0.0,0.0
2015-01-20 00:00:00-05:00,147.33193298493455,147.96250940624216,144.56068590246738,145.7222900390625,3606600,0.0,0.0
2015-01-21 00:00:00-05:00,144.8262161075876,148.0123067965622,143.39081805132128,146.98345947265625,3737000,0.0,0.0
2015-01-22 00:00:00-05:00,148.3607902000649,151.4971003253866,147.06644159728447,151.04075622558594,6228200,0.0,0.0
2015-01-23 00:00:00-05:00,150.534618228706,151.82067415699265,149.69661379924358,149.75469970703125,3123800,0.0,0.0
2015-01-26 00:00:00-05:00,148.2861170082159,150.169566632523,147.73850409641574,149.69662475585938,2736500,0.0,0.0
2015-01-27 00:00:00-05:00,147.0581512750294,148.21974294639307,146.27822001265673,146.4358673095703,3335600,0.0,0.0
2015-01-28 00:00:00-05:00,147.46464846079786,147.6637838151494,143.51522555245575,143.58160400390625,3017300,0.0,0.0
2015-01-29 00:00:00-05:00,143.6894500662836,146.2781588899667,143.5981939434649,146.0209503173828,2421400,0.0,0.0
2015-01-30 00:00:00-05:00,144.47774952347427,145.77209817222908,142.9759728820241,143.05064392089844,3037400,0.0,0.0
2015-02-02 00:00:00-05:00,143.53184542724608,145.69739368017565,142.9261467121606,145.6061248779297,2975300,0.0,0.0
2015-02-03 00:00:00-05:00,146.03753670740153,149.74634863697187,145.95457314218993,149.54722595214844,3766900,0.0,0.0
2015-02-04 00:00:00-05:00,148.28614154288343,149.9372731130205,148.1284942245787,148.33592224121094,2980500,0.0,0.0
2015-02-05 00:00:00-05:00,148.88352678306356,150.67570778341874,148.70928168841763,149.98704528808594,2434400,0.0,0.0
2015-02-06 00:00:00-05:00,151.04906736450866,153.18142055379687,150.29402642984397,152.19406127929688,3250900,0.0,0.0
2015-02-09 00:00:00-05:00,150.7503325130119,151.79576477850676,150.30228107037354,151.19007873535156,2421900,0.0,0.0
2015-02-10 00:00:00-05:00,152.12769318975293,153.33077300172593,151.2979812283371,153.1316375732422,2556300,0.0,0.0
2015-02-11 00:00:00-05:00,152.725047143585,156.14345548533885,152.4595333079088,155.69540405273438,4079600,0.0,0.0
2015-02-12 00:00:00-05:00,156.1932645889156,157.6452604084673,155.4880044124024,157.4627227783203,3086700,0.0,0.0
2015-02-13 00:00:00-05:00,157.53738174269162,158.7487665899258,156.26792365053137,156.81553649902344,2720400,0.0,0.0
2015-02-17 00:00:00-05:00,156.63300271931593,158.1679747127287,156.24303713526834,157.66184997558594,2123300,0.0,0.0
2015-02-18 00:00:00-05:00,157.26356271511534,157.6784185985323,155.8364701237262,156.54171752929688,1850700,0.0,0.0
2015-02-19 00:00:00-05:00,155.7202442830185,157.5207293333775,155.38007219856763,156.90673828125,1470400,0.0,0.0
2015-02-20 00:00:00-05:00,156.27619213400106,159.0059378533651,155.19756447215943,158.8980712890625,2317100,0.0,0.0
2015-02-23 00:00:00-05:00,158.25923321877005,158.25923321877005,157.03955586048525,157.90245056152344,1691100,0.0,0.0
2015-02-24 00:00:00-05:00,157.67018740884134,160.3667517006397,157.3797831132562,159.4872589111328,2627300,0.0,0.0
2015-02-25 00:00:00-05:00,158.9312924369722,159.67802796751147,158.026909644111,159.0723419189453,2775700,0.0,0.0
2015-02-26 00:00:00-05:00,158.5646050669152,160.19595092526438,158.1401282421057,159.97122192382812,2449300,0.6,0.0
2015-02-27 00:00:00-05:00,159.1306441562038,160.22097708512337,157.96539306640625,157.96539306640625,2572400,0.0,0.0
2015-03-02 00:00:00-05:00,158.140133433059,159.73817957320765,157.95702278886202,159.62997436523438,1659400,0.0,0.0
2015-03-03 00:00:00-05:00,158.72274759038584,160.52887279831955,158.6145550858582,159.19717407226562,1487800,0.0,0.0
2015-03-04 00:00:00-05:00,158.4314603737033,158.82265016821754,157.29117806409803,157.865478515625,1648500,0.0,0.0
2015-03-05 00:00:00-05:00,158.24839022876918,158.73945407095238,157.36613649192594,158.20677185058594,1330100,0.0,0.0
2015-03-06 00:00:00-05:00,156.1259489363418,159.30539173580217,155.2936323385578,155.56829833984375,4103600,0.0,0.0
2015-03-09 00:00:00-04:00,155.89291597585074,157.13305969516543,155.2853283583293,156.41726684570312,2233700,0.0,0.0
2015-03-10 00:00:00-04:00,154.4696184611871,154.92739508295523,152.0725555419922,152.0725555419922,2768500,0.0,0.0
2015-03-11 00:00:00-04:00,152.56360593576755,154.6776841045259,152.3222270561776,153.29603576660156,2098600,0.0,0.0
2015-03-12 00:00:00-04:00,154.76094121030388,158.1401443684705,154.76094121030388,158.09852600097656,3114800,0.0,0.0
2015-03-13 00:00:00-04:00,157.1996457195794,157.92376986005505,154.9440746513584,157.59083557128906,3095100,0.0,0.0
2015-03-16 00:00:00-04:00,158.17343305291735,160.2126187795986,158.0569092428335,159.72154235839844,2127700,0.0,0.0
2015-03-17 00:00:00-04:00,158.94751509297856,159.17224414936345,157.1413894475608,158.61459350585938,1883200,0.0,0.0
2015-03-18 00:00:00-04:00,157.86547479026825,160.67037743355198,157.47428500498543,160.0711212158203,2790100,0.0,0.0
2015-03-19 00:00:00-04:00,159.60502975359688,159.60502975359688,157.38274591231644,158.1151885986328,2097100,0.0,0.0
2015-03-20 00:00:00-04:00,158.5314104523003,161.4029013892233,158.05698369481928,160.74537658691406,3473800,0.0,0.0
2015-03-23 00:00:00-04:00,160.86187843318035,161.6775453763351,159.77154541015625,159.77154541015625,1590500,0.0,0.0
2015-03-24 00:00:00-04:00,159.75486795362994,160.22928186417022,159.10566194964125,159.20553588867188,1799100,0.0,0.0
2015-03-25 00:00:00-04:00,159.03901529887088,159.16385767572416,155.93447875976562,155.93447875976562,2542000,0.0,0.0
2015-03-26 00:00:00-04:00,155.24368760653937,156.45054407290812,153.99521277233526,155.84295654296875,2377200,0.0,0.0
2015-03-27 00:00:00-04:00,155.8013403104394,156.87502309450727,155.03561059231677,156.52545166015625,1539600,0.0,0.0
2015-03-30 00:00:00-04:00,157.50758283485143,159.80477185826277,157.46596446881824,158.98910522460938,2403800,0.0,0.0
2015-03-31 00:00:00-04:00,158.42314791745702,158.59794000180474,156.4505615234375,156.4505615234375,2146600,0.0,0.0
2015-04-01 00:00:00-04:00,156.4255682904363,160.07943729330876,155.60990165953748,159.99620056152344,4031400,0.0,0.0
2015-04-02 00:00:00-04:00,159.5800629716417,160.41237959672742,158.8476329776641,159.4302520751953,2296300,0.0,0.0
2015-04-06 00:00:00-04:00,158.28994924625184,160.33745346793572,157.26620348548096,159.8463897705078,1997000,0.0,0.0
2015-04-07 00:00:00-04:00,160.23761502534563,161.16980566754077,160.00456736479686,160.12940979003906,1778000,0.0,0.0
2015-04-08 00:00:00-04:00,160.6703977111823,161.3445848539841,159.97125478547377,160.27088928222656,1997300,0.0,0.0
2015-04-09 00:00:00-04:00,160.5205729525696,162.37663533322655,160.1460330390046,162.21017456054688,1986500,0.0,0.0
2015-04-10 00:00:00-04:00,162.01047437926633,163.0175833844686,161.5443789620363,162.83447265625,1764800,0.0,0.0
2015-04-13 00:00:00-04:00,162.56808711572867,164.2826573082628,162.11031043807546,162.78448486328125,2196100,0.0,0.0
2015-04-14 00:00:00-04:00,163.94975484235115,165.2065613011461,162.89272168182666,164.565673828125,3267400,0.0,0.0
2015-04-15 00:00:00-04:00,164.97352635056404,168.24452543383165,164.29102044608192,167.37892150878906,5066100,0.0,0.0
2015-04-16 00:00:00-04:00,168.71058289489693,168.85207520178213,165.38131628542627,166.63812255859375,5976900,0.0,0.0
2015-04-17 00:00:00-04:00,164.665502149696,165.0067549810454,162.8427268848435,164.25767517089844,4578400,0.0,0.0
2015-04-20 00:00:00-04:00,165.68929096109207,166.13041779447244,164.73211913949422,164.88194274902344,2616600,0.0,0.0
2015-04-21 00:00:00-04:00,165.60599843184644,166.04712511664633,163.6167627041188,163.83316040039062,1868300,0.0,0.0
2015-04-22 00:00:00-04:00,164.72379533477556,165.76419117307796,163.6084940441501,165.06504821777344,1938100,0.0,0.0
2015-04-23 00:00:00-04:00,164.93184862734148,166.87114768971034,164.4657533969278,165.88900756835938,2053400,0.0,0.0
2015-04-24 00:00:00-04:00,165.63099464659206,165.71423138225046,164.34090144474334,164.7903594970703,1445700,0.0,0.0
2015-04-27 00:00:00-04:00,165.4312759603745,165.88905272204204,163.44203939617014,163.56689453125,1767100,0.0,0.0
2015-04-28 00:00:00-04:00,163.3004958797378,164.47406520081913,161.80232362943633,164.3741912841797,1909400,0.0,0.0
2015-04-29 00:00:00-04:00,162.9592952687518,166.23862538380217,162.7012791013492,165.2648162841797,2480600,0.0,0.0
2015-04-30 00:00:00-04:00,165.1316568920041,166.25528971229625,162.63470635815233,163.48367309570312,2732800,0.0,0.0
2015-05-01 00:00:00-04:00,165.17318499885664,165.27307160171776,163.8248365115637,164.40745544433594,2029500,0.0,0.0
2015-05-04 00:00:00-04:00,165.01515109706892,166.23033941123597,164.71551649221598,165.88076782226562,1581600,0.0,0.0
2015-05-05 00:00:00-04:00,165.0566689500661,166.7878886458481,163.73328887641404,164.20770263671875,2287500,0.0,0.0
2015-05-06 00:00:00-04:00,164.59060746697105,165.28975036215914,161.47773881438098,163.34213256835938,2433700,0.0,0.0
2015-05-07 00:00:00-04:00,163.35049355988767,164.75711100943371,162.14363671801894,164.291015625,1795300,0.0,0.0
2015-05-08 00:00:00-04:00,165.7142327174456,167.57861368984513,165.7142327174456,166.8794708251953,3192500,0.0,0.0
2015-05-11 00:00:00-04:00,166.70472109065784,168.0863699836511,166.70472109065784,167.90325927734375,1966700,0.0,0.0
2015-05-12 00:00:00-04:00,166.86284634717765,167.32894166125286,164.85697277768577,166.9044647216797,2247500,0.0,0.0
2015-05-13 00:00:00-04:00,166.8545018907992,167.91986607217257,166.33846968736165,167.6535186767578,2143300,0.0,0.0
2015-05-14 00:00:00-04:00,168.40261571265805,168.86039237320145,167.65352316809344,168.64398193359375,1957000,0.0,0.0
2015-05-15 00:00:00-04:00,168.58577696510525,168.9353485107422,167.97818923341347,168.9353485107422,1742900,0.0,0.0
2015-05-18 00:00:00-04:00,168.6689544459047,170.77471443458447,168.6606358519299,170.3419189453125,2164600,0.0,0.0
2015-05-19 00:00:00-04:00,170.6166150095102,171.62371116407246,170.25039360779823,170.95785522460938,2370100,0.0,0.0
2015-05-20 00:00:00-04:00,170.766403252189,171.42394050889706,169.91743672460444,170.69149780273438,1831200,0.0,0.0
2015-05-21 00:00:00-04:00,170.29196405174474,170.79967763390846,169.94237993931415,170.58326721191406,2225000,0.0,0.0
2015-05-22 00:00:00-04:00,170.34187976010398,173.33821122026717,170.31691128377983,172.95535278320312,3040400,0.0,0.0
2015-05-26 00:00:00-04:00,172.72233892111828,172.72233892111828,170.6248975994653,171.77349853515625,3336300,0.0,0.0
2015-05-27 00:00:00-04:00,172.19797913443674,174.5201368370229,171.34901265493346,174.0041046142578,3011500,0.0,0.0
2015-05-28 00:00:00-04:00,173.7285858888772,174.15438665638987,173.06065337414418,174.0625457763672,3084900,0.65,0.0
2015-05-29 00:00:00-04:00,173.8538354913129,173.88723912733946,171.67471324161545,172.15061950683594,2255500,0.0,0.0
2015-06-01 00:00:00-04:00,173.09405961196637,174.34642831853267,172.73504062474566,173.50315856933594,2088200,0.0,0.0
2015-06-02 00:00:00-04:00,172.70165712985983,173.52821235816074,171.69975192988295,172.35098266601562,2230700,0.0,0.0
2015-06-03 00:00:00-04:00,173.26102676387526,175.4735395528595,172.63484245683227,173.90390014648438,2417000,0.0,0.0
2015-06-04 00:00:00-04:00,173.327838641481,175.3817162399845,172.82688604978307,174.38816833496094,3462500,0.0,0.0
2015-06-05 00:00:00-04:00,175.91609510859018,176.9513913944473,174.12103798350756,175.70736694335938,3225100,0.0,0.0
2015-06-08 00:00:00-04:00,176.2918080532769,176.75101257722653,174.87245903905153,175.1563262939453,2180700,0.0,0.0
2015-06-09 00:00:00-04:00,175.33162314982076,175.69898668430477,173.3445273440683,174.51341247558594,2278800,0.0,0.0
2015-06-10 00:00:00-04:00,175.09783089052326,178.17030243101408,174.7972619146272,177.94488525390625,2677300,0.0,0.0
2015-06-11 00:00:00-04:00,177.9782990997541,179.18057515840408,177.72782279757638,178.62118530273438,2024100,0.0,0.0
2015-06-12 00:00:00-04:00,178.23712107997446,178.67962369609003,177.0097986572376,177.88645935058594,2006200,0.0,0.0
2015-06-15 00:00:00-04:00,176.0747013491849,177.28532195878174,175.64890054904856,176.8010711669922,1903800,0.0,0.0
2015-06-16 00:00:00-04:00,176.87620094170347,178.3122513205947,176.2750629812489,178.30389404296875,1954200,0.0,0.0
2015-06-17 00:00:00-04:00,178.3289383136795,179.08871166312423,177.47733682944155,177.77789306640625,1778400,0.0,0.0
2015-06-18 00:00:00-04:00,178.21206894210485,179.51453039179526,177.0097929147741,179.17222595214844,2167200,0.0,0.0
2015-06-19 00:00:00-04:00,178.77148826561213,179.50621545676162,177.99502563476562,177.99502563476562,4163400,0.0,0.0
2015-06-22 00:00:00-04:00,179.55628612138676,181.01738304447593,179.50619340809865,180.76690673828125,2006100,0.0,0.0
2015-06-23 00:00:00-04:00,181.1092425672865,182.6538359979559,180.87546805471837,182.34490966796875,2735600,0.0,0.0
2015-06-24 00:00:00-04:00,180.50811821928767,181.17605090883836,178.42083652678951,179.0303192138672,3945200,0.0,0.0
2015-06-25 00:00:00-04:00,179.6313849573654,180.17408562252515,177.41052781391204,177.68605041503906,2434700,0.0,0.0
2015-06-26 00:00:00-04:00,178.3539642184692,179.18053199461303,177.46061466826907,177.97825622558594,2762600,0.0,0.0
2015-06-29 00:00:00-04:00,175.44848904881255,176.35019595839117,173.3695526123047,173.3695526123047,3292800,0.0,0.0
2015-06-30 00:00:00-04:00,175.23980482847944,175.99122107139416,173.78705232045502,174.32139587402344,4167300,0.0,0.0
2015-07-01 00:00:00-04:00,176.69251337852023,177.41053854434784,174.4549415460392,175.28150939941406,2820300,0.0,0.0
2015-07-02 00:00:00-04:00,175.2815514517107,175.85764317805481,174.0792752819065,174.66371154785156,1816600,0.0,0.0
2015-07-06 00:00:00-04:00,172.58478317988295,174.10431743463278,172.20906233107905,173.69520568847656,2816800,0.0,0.0
2015-07-07 00:00:00-04:00,173.64508864846857,174.4716565643952,169.65420813677773,173.83712768554688,3304200,0.0,0.0
2015-07-08 00:00:00-04:00,172.24246212180552,172.65156111907123,170.0716843894906,170.37225341796875,2185100,0.0,0.0
2015-07-09 00:00:00-04:00,172.93546233732874,173.28612412371976,170.68954525662224,170.9984588623047,2256200,0.0,0.0
2015-07-10 00:00:00-04:00,173.4280373038571,173.64510998229616,172.142264832225,172.98553466796875,1840600,0.0,0.0
2015-07-13 00:00:00-04:00,174.86410451189406,175.5904744284494,174.2045163952297,175.4318389892578,2041700,0.0,0.0
2015-07-14 00:00:00-04:00,175.33997075193014,177.63598014281706,175.08114991349987,177.13504028320312,2090700,0.0,0.0
2015-07-15 00:00:00-04:00,178.28718597276983,178.34563595509104,176.52552032208146,177.80294799804688,2536700,0.0,0.0
2015-07-16 00:00:00-04:00,176.49215547038426,178.7881648792727,174.76389319454753,176.3168182373047,4405200,0.0,0.0
2015-07-17 00:00:00-04:00,175.9661670169578,177.66939577805033,175.15630081247104,177.38552856445312,2849000,0.0,0.0
2015-07-20 00:00:00-04:00,177.56922173156403,178.67131257843934,176.34191181900766,177.3271026611328,2175400,0.0,0.0
2015-07-21 00:00:00-04:00,176.9847081997553,177.66934241016943,175.95776962388493,176.58395385742188,1985300,0.0,0.0
2015-07-22 00:00:00-04:00,176.8344539957359,178.43748432144977,176.79270582657486,178.04507446289062,2301300,0.0,0.0
2015-07-23 00:00:00-04:00,178.38740456569192,179.18056887832694,175.91605800511226,176.20828247070312,2192700,0.0,0.0
2015-07-24 00:00:00-04:00,176.54222811621707,176.54222811621707,172.74337406899033,173.1190948486328,2453900,0.0,0.0
