Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-08-27 00:00:00-04:00,22.424090218394827,22.768154853382025,22.35305772715499,22.67048454284668,209476000,0.0,0.0
2014-08-28 00:00:00-04:00,22.550617106682974,22.814769979795752,22.54395807518403,22.69712257385254,273840000,0.0,0.0
2014-08-29 00:00:00-04:00,22.832534389976672,22.84141366543836,22.686028885181777,22.752622604370117,178380000,0.0,0.0
2014-09-02 00:00:00-04:00,22.876934448239158,23.027878779452095,22.801463129407203,22.93021011352539,214256000,0.0,0.0
2014-09-03 00:00:00-04:00,22.885811761892125,22.90800910708206,21.8824771947867,21.96238899230957,501684000,0.0,0.0
2014-09-04 00:00:00-04:00,21.94240711153534,22.217657879003873,21.707112237211323,21.780364990234375,342872000,0.0,0.0
2014-09-05 00:00:00-04:00,21.93130617881635,22.062271663947772,21.822536339059834,21.96904182434082,233828000,0.0,0.0
2014-09-08 00:00:00-04:00,22.042297888021,22.04451643676371,21.764826875802957,21.83363914489746,185426800,0.0,0.0
2014-09-09 00:00:00-04:00,21.993472048095313,22.881379663825772,21.340859408597627,21.751516342163086,759385200,0.0,0.0
2014-09-10 00:00:00-04:00,21.75594844799264,22.44407624639928,21.70045424338648,22.419658660888672,403478400,0.0,0.0
2014-09-11 00:00:00-04:00,22.28868684094169,22.51732262822394,22.113325000805727,22.51510238647461,249412400,0.0,0.0
2014-09-12 00:00:00-04:00,22.466275331904924,22.683813375993683,22.437418952949304,22.566165924072266,250504400,0.0,0.0
2014-09-15 00:00:00-04:00,22.821430481557268,22.87470612407748,22.51732339985883,22.559497833251953,245266000,0.0,0.0
2014-09-16 00:00:00-04:00,22.153279792833107,22.47736563678673,21.951280142304473,22.388574600219727,267632400,0.0,0.0
2014-09-17 00:00:00-04:00,22.47958692805669,22.597236039654852,22.328642655537543,22.54840087890625,243706000,0.0,0.0
2014-09-18 00:00:00-04:00,22.626096912932248,22.719326769160634,22.543964881369888,22.595020294189453,149197600,0.0,0.0
2014-09-19 00:00:00-04:00,22.706009535442988,22.719327602950468,22.30867081716514,22.41077995300293,283609600,0.0,0.0
2014-09-22 00:00:00-04:00,22.59723790569488,22.672709201412555,22.32642595085191,22.432973861694336,211153600,0.0,0.0
2014-09-23 00:00:00-04:00,22.330868021527902,22.85029466721258,22.31754995410352,22.783700942993164,253608800,0.0,0.0
2014-09-24 00:00:00-04:00,22.67715864111978,22.830321535135447,22.464059348182104,22.58614730834961,240687200,0.0,0.0
2014-09-25 00:00:00-04:00,22.31089127477492,22.355285962593854,21.69157572647274,21.724872589111328,400368000,0.0,0.0
2014-09-26 00:00:00-04:00,21.871369950873106,22.364158630371094,21.84251358167259,22.364158630371094,249482000,0.0,0.0
2014-09-29 00:00:00-04:00,21.898017113394143,22.295355887595033,21.89357662790083,22.222103118896484,199065200,0.0,0.0
2014-09-30 00:00:00-04:00,22.377476694071596,22.53952047447027,22.31532347207154,22.364158630371094,221056400,0.0,0.0
2014-10-01 00:00:00-04:00,22.32864187412063,22.350840905355565,21.909105925714695,22.015655517578125,205965200,0.0,0.0
2014-10-02 00:00:00-04:00,22.035637229152652,22.24651621521837,21.762606700674727,22.17548370361328,191031200,0.0,0.0
2014-10-03 00:00:00-04:00,22.073373042862787,22.244294429898872,21.98458198612843,22.11332893371582,173878400,0.0,0.0
2014-10-06 00:00:00-04:00,22.18657998898926,22.34196476166152,22.068932558574367,22.11332893371582,148204800,0.0,0.0
2014-10-07 00:00:00-04:00,22.07115034151165,22.22431485497384,21.915767279700997,21.92020606994629,168376800,0.0,0.0
2014-10-08 00:00:00-04:00,21.92242844794302,22.444073570334076,21.82253787543291,22.375261306762695,229618800,0.0,0.0
