Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-08-27 00:00:00-04:00,26.432369614741095,26.44003210582348,26.09516153713466,26.15647315979004,5679900,0.0,0.0
2014-08-28 00:00:00-04:00,26.05684335493987,26.14880786584815,25.84225852165419,26.102827072143555,4459200,0.0,0.0
2014-08-29 00:00:00-04:00,26.171801824291208,26.44769536374257,26.11815561466185,26.294422149658203,4946700,0.0,0.0
2014-09-02 00:00:00-04:00,26.378719763322284,26.554989211896764,26.194790747373517,26.478349685668945,5115700,0.0,0.0
2014-09-03 00:00:00-04:00,26.623961627397243,26.815556045510785,26.424701795399823,26.486013412475586,7151500,0.0,0.0
2014-09-04 00:00:00-04:00,26.455359271500235,26.754246114837304,26.455359271500235,26.593307495117188,7326400,0.0,0.0
2014-09-05 00:00:00-04:00,26.378721759312505,26.54732580627241,26.010860776081156,26.539663314819336,10032500,0.0,0.0
2014-09-08 00:00:00-04:00,26.509008579089553,26.892197484295533,26.509008579089553,26.715930938720703,8149200,0.0,0.0
2014-09-09 00:00:00-04:00,26.394052407074625,26.394052407074625,25.918898953154162,25.987873077392578,11411200,0.0,0.0
2014-09-10 00:00:00-04:00,26.087497462536344,26.363393900740434,26.087497462536344,26.30974769592285,6451400,0.0,0.0
2014-09-11 00:00:00-04:00,26.14881153203267,26.63163039811798,26.13348362414907,26.616302490234375,6794200,0.0,0.0
2014-09-12 00:00:00-04:00,26.616294413172866,26.884528334487626,26.593304020073944,26.83087921142578,10199400,0.0,0.0
2014-09-15 00:00:00-04:00,26.800228555185313,26.999485466761545,26.639287019625016,26.98415756225586,9632700,0.0,0.0
2014-09-16 00:00:00-04:00,26.930510688626917,26.99948479543809,26.692935483443033,26.907520294189453,8498200,0.0,0.0
2014-09-17 00:00:00-04:00,26.96882807635741,27.420991000515375,26.899853971875732,27.252389907836914,10979800,0.0,0.0
2014-09-18 00:00:00-04:00,27.359689171111224,27.781196393765015,27.313705448758302,27.689231872558594,15158500,0.0,0.0
2014-09-19 00:00:00-04:00,27.903813045451688,27.926803441842786,27.375013463963242,27.40566635131836,29864600,0.0,0.0
2014-09-22 00:00:00-04:00,27.359683116877996,27.436319713675065,26.861536467200732,26.961166381835938,10144200,0.0,0.0
